code,name,fullName,slug,type,provinceCode
03084,"Quan Sơn","Xã Quan Sơn, Tỉnh Thanh Hoá",quan-son,commune,07
03099,"Trung Lý","Xã Trung Lý, Tỉnh Thanh Hoá",trung-ly,commune,07
03110,"Hiền Kiệt","Xã Hiền Kiệt, Tỉnh Thanh Hoá",hien-kiet,commune,07
03117,"Mường Lát","Xã Mường Lát, Tỉnh Thanh Hoá",muong-lat,commune,07
03141,"Phú Lệ","Xã Phú Lệ, Tỉnh Thanh Hoá",phu-le,commune,07
03145,"Yên Thắng","Xã Yên Thắng, Tỉnh Thanh Hoá",yen-thang,commune,07
03165,"Thiên Phủ","Xã Thiên Phủ, Tỉnh Thanh Hoá",thien-phu,commune,07
03188,"Vạn Xuân","Xã Vạn Xuân, Tỉnh Thanh Hoá",van-xuan,commune,07
03189,"Tam Lư","Xã Tam Lư, Tỉnh Thanh Hoá",tam-lu,commune,07
03198,"Quang Chiểu","Xã Quang Chiểu, Tỉnh Thanh Hoá",quang-chieu,commune,07
03206,"Pù Nhi","Xã Pù Nhi, Tỉnh Thanh Hoá",pu-nhi,commune,07
03210,"Mường Lý","Xã Mường Lý, Tỉnh Thanh Hoá",muong-ly,commune,07
03213,"Nam Xuân","Xã Nam Xuân, Tỉnh Thanh Hoá",nam-xuan,commune,07
03226,"Yên Nhân","Xã Yên Nhân, Tỉnh Thanh Hoá",yen-nhan,commune,07
03234,"Yên Khương","Xã Yên Khương, Tỉnh Thanh Hoá",yen-khuong,commune,07
03237,"Trung Thành","Xã Trung Thành, Tỉnh Thanh Hoá",trung-thanh,commune,07
03251,"Phú Xuân","Xã Phú Xuân, Tỉnh Thanh Hoá",phu-xuan,commune,07
03258,"Sơn Điện","Xã Sơn Điện, Tỉnh Thanh Hoá",son-ien,commune,07
03271,"Tam chung","Xã Tam chung, Tỉnh Thanh Hoá",tam-chung,commune,07
03276,"Xuân Thái","Xã Xuân Thái, Tỉnh Thanh Hoá",xuan-thai,commune,07
03282,"Tam Thanh","Xã Tam Thanh, Tỉnh Thanh Hoá",tam-thanh,commune,07
03284,"Na Mèo","Xã Na Mèo, Tỉnh Thanh Hoá",na-meo,commune,07
03285,"Bát Mọt","Xã Bát Mọt, Tỉnh Thanh Hoá",bat-mot,commune,07
03286,"Sơn Thủy","Xã Sơn Thủy, Tỉnh Thanh Hoá",son-thuy,commune,07
03287,"Mường Chanh","Xã Mường Chanh, Tỉnh Thanh Hoá",muong-chanh,commune,07
03294,"Nhi Sơn","Xã Nhi Sơn, Tỉnh Thanh Hoá",nhi-son,commune,07
03298,"Trung Sơn","Xã Trung Sơn, Tỉnh Thanh Hoá",trung-son,commune,07
03301,"Mường Mìn","Xã Mường Mìn, Tỉnh Thanh Hoá",muong-min,commune,07
