code,name,fullName,slug,type,provinceCode
00515,"Bà Rịa","Phường Bà Rịa, Thành phố Hồ Chí Minh",ba-ria,ward,30
00524,"Hồ Tràm","Xã Hồ Tràm, Thành phố Hồ Chí Minh",ho-tram,commune,30
00578,"Thái Mỹ","Xã Thái Mỹ, Thành phố Hồ Chí Minh",thai-my,commune,30
00604,"Ngãi Giao","Xã Ngãi Giao, Thành phố Hồ Chí Minh",ngai-giao,commune,30
00622,"Tân Định","Phường Tân Định, Thành phố Hồ Chí Minh",tan-dinh,ward,30
00624,"Xuân Hòa","Phường Xuân Hòa, Thành phố Hồ Chí Minh",xuan-hoa,ward,30
00628,"Long Điền","Xã Long Điền, Thành phố Hồ Chí Minh",long-dien,commune,30
00649,"Bình Lợi","Xã Bình Lợi, Thành phố Hồ Chí Minh",binh-loi,commune,30
00656,"Sài Gòn","Phường Sài Gòn, Thành phố Hồ Chí Minh",sai-gon,ward,30
00684,"Bình Quới","Phường Bình Quới, Thành phố Hồ Chí Minh",binh-quoi,ward,30
00686,"Phú An","Phường Phú An, Thành phố Hồ Chí Minh",phu-an,ward,30
00757,"Đất Đỏ","Xã Đất Đỏ, Thành phố Hồ Chí Minh",dat-do,commune,30
00765,"Phước Hải","Xã Phước Hải, Thành phố Hồ Chí Minh",phuoc-hai,commune,30
00798,"Phú Giáo","Xã Phú Giáo, Thành phố Hồ Chí Minh",phu-giao,commune,30
00805,"Phước Hòa","Xã Phước Hòa, Thành phố Hồ Chí Minh",phuoc-hoa,commune,30
00818,"Bàu Bàng","Xã Bàu Bàng, Thành phố Hồ Chí Minh",bau-bang,commune,30
00853,"Tam Long","Phường Tam Long, Thành phố Hồ Chí Minh",tam-long,ward,30
00865,"An Nhơn Tây","Xã An Nhơn Tây, Thành phố Hồ Chí Minh",an-nhon-tay,commune,30
00891,"Nhuận Đức","Xã Nhuận Đức, Thành phố Hồ Chí Minh",nhuan-duc,commune,30
00952,"Dầu Tiếng","Xã Dầu Tiếng, Thành phố Hồ Chí Minh",dau-tieng,commune,30
01108,"Hòa Hội","Xã Hòa Hội, Thành phố Hồ Chí Minh",hoa-hoi,commune,30
01158,"Bình Khánh","Xã Bình Khánh, Thành phố Hồ Chí Minh",binh-khanh,commune,30
01216,"Bình Giã","Xã Bình Giã, Thành phố Hồ Chí Minh",binh-gia,commune,30
01237,"Tân Thành","Phường Tân Thành, Thành phố Hồ Chí Minh",tan-thanh,ward,30
01270,"Kim Long","Xã Kim Long, Thành phố Hồ Chí Minh",kim-long,commune,30
01407,"Long Hương","Phường Long Hương, Thành phố Hồ Chí Minh",long-huong,ward,30
01497,"Tân Hải","Phường Tân Hải, Thành phố Hồ Chí Minh",tan-hai,ward,30
01570,"Tân Phước","Phường Tân Phước, Thành phố Hồ Chí Minh",tan-phuoc,ward,30
01646,"Châu Đức","Xã Châu Đức, Thành phố Hồ Chí Minh",chau-duc,commune,30
01662,"Bắc Tân Uyên","Xã Bắc Tân Uyên, Thành phố Hồ Chí Minh",bac-tan-uyen,commune,30
01676,"Nghĩa Thành","Xã Nghĩa Thành, Thành phố Hồ Chí Minh",nghia-thanh,commune,30
01713,"Xuân Sơn","Xã Xuân Sơn, Thành phố Hồ Chí Minh",xuan-son,commune,30
01735,"Cần Giờ","Xã Cần Giờ, Thành phố Hồ Chí Minh",can-gio,commune,30
01753,"Xuyên Mộc","Xã Xuyên Mộc, Thành phố Hồ Chí Minh",xuyen-moc,commune,30
01816,"Bình Châu","Xã Bình Châu, Thành phố Hồ Chí Minh",binh-chau,commune,30
01822,"Hòa Hiệp","Xã Hòa Hiệp, Thành phố Hồ Chí Minh",hoa-hiep,commune,30
01862,"Châu Pha","Xã Châu Pha, Thành phố Hồ Chí Minh",chau-pha,commune,30
01872,"Thanh An","Xã Thanh An, Thành phố Hồ Chí Minh",thanh-an,commune,30
01885,"Long Hòa","Xã Long Hòa, Thành phố Hồ Chí Minh",long-hoa,commune,30
01935,"Trừ Văn Thố","Xã Trừ Văn Thố, Thành phố Hồ Chí Minh",tru-van-tho,commune,30
01965,"Minh Thạnh","Xã Minh Thạnh, Thành phố Hồ Chí Minh",minh-thanh,commune,30
02099,"An Thới Đông","Xã An Thới Đông, Thành phố Hồ Chí Minh",an-thoi-dong,commune,30
02101,"Bàu Lâm","Xã Bàu Lâm, Thành phố Hồ Chí Minh",bau-lam,commune,30
02184,"Thường Tân","Xã Thường Tân, Thành phố Hồ Chí Minh",thuong-tan,commune,30
02401,"An Long","Xã An Long, Thành phố Hồ Chí Minh",an-long,commune,30
02408,"Long Sơn","Xã Long Sơn, Thành phố Hồ Chí Minh",long-son,commune,30
02549,"Phước Thành","Xã Phước Thành, Thành phố Hồ Chí Minh",phuoc-thanh,commune,30
03163,"Côn Đảo","Đặc khu Côn Đảo, Thành phố Hồ Chí Minh",con-dao,commune,30
03249,"Thạnh An","Xã Thạnh An, Thành phố Hồ Chí Minh",thanh-an,commune,30
